date,gs3mo,ff,bofaml_us_aa_oas,bofaml_us_aa_yld,bofaml_us_bbb_oas,bofaml_us_bbb_yld,bofaml_us_hyld_oas,nfci_lin,eurusd,sp500,sveny01,sveny02,sveny05,sveny10,bkeven02,bkeven03,bkeven04,bkeven05,bkeven10,bkeven1f4,bkeven1f9,bkeven5f05,broad,afe,eme,krippner,krippnerlong,f1l1gs3mo,f2l1gs3mo,f3l1gs3mo,f4l1gs3mo,f5l1gs3mo,f10l1gs3mo,f15l1gs3mo,f20l1gs3mo,f25l1gs3mo,f1l1ff,f2l1ff,f3l1ff,f4l1ff,f5l1ff,f10l1ff,f15l1ff,f20l1ff,f25l1ff,f1l1bofaml_us_aa_oas,f2l1bofaml_us_aa_oas,f3l1bofaml_us_aa_oas,f4l1bofaml_us_aa_oas,f5l1bofaml_us_aa_oas,f10l1bofaml_us_aa_oas,f15l1bofaml_us_aa_oas,f20l1bofaml_us_aa_oas,f25l1bofaml_us_aa_oas,f1l1bofaml_us_aa_yld,f2l1bofaml_us_aa_yld,f3l1bofaml_us_aa_yld,f4l1bofaml_us_aa_yld,f5l1bofaml_us_aa_yld,f10l1bofaml_us_aa_yld,f15l1bofaml_us_aa_yld,f20l1bofaml_us_aa_yld,f25l1bofaml_us_aa_yld,f1l1bofaml_us_bbb_oas,f2l1bofaml_us_bbb_oas,f3l1bofaml_us_bbb_oas,f4l1bofaml_us_bbb_oas,f5l1bofaml_us_bbb_oas,f10l1bofaml_us_bbb_oas,f15l1bofaml_us_bbb_oas,f20l1bofaml_us_bbb_oas,f25l1bofaml_us_bbb_oas,f1l1bofaml_us_bbb_yld,f2l1bofaml_us_bbb_yld,f3l1bofaml_us_bbb_yld,f4l1bofaml_us_bbb_yld,f5l1bofaml_us_bbb_yld,f10l1bofaml_us_bbb_yld,f15l1bofaml_us_bbb_yld,f20l1bofaml_us_bbb_yld,f25l1bofaml_us_bbb_yld,f1l1bofaml_us_hyld_oas,f2l1bofaml_us_hyld_oas,f3l1bofaml_us_hyld_oas,f4l1bofaml_us_hyld_oas,f5l1bofaml_us_hyld_oas,f10l1bofaml_us_hyld_oas,f15l1bofaml_us_hyld_oas,f20l1bofaml_us_hyld_oas,f25l1bofaml_us_hyld_oas,f1l1nfci_lin,f2l1nfci_lin,f3l1nfci_lin,f4l1nfci_lin,f5l1nfci_lin,f10l1nfci_lin,f15l1nfci_lin,f20l1nfci_lin,f25l1nfci_lin,f1l1eurusd,f2l1eurusd,f3l1eurusd,f4l1eurusd,f5l1eurusd,f10l1eurusd,f15l1eurusd,f20l1eurusd,f25l1eurusd,f1l1sp500,f2l1sp500,f3l1sp500,f4l1sp500,f5l1sp500,f10l1sp500,f15l1sp500,f20l1sp500,f25l1sp500,f1l1sveny01,f2l1sveny01,f3l1sveny01,f4l1sveny01,f5l1sveny01,f10l1sveny01,f15l1sveny01,f20l1sveny01,f25l1sveny01,f1l1sveny02,f2l1sveny02,f3l1sveny02,f4l1sveny02,f5l1sveny02,f10l1sveny02,f15l1sveny02,f20l1sveny02,f25l1sveny02,f1l1sveny05,f2l1sveny05,f3l1sveny05,f4l1sveny05,f5l1sveny05,f10l1sveny05,f15l1sveny05,f20l1sveny05,f25l1sveny05,f1l1sveny10,f2l1sveny10,f3l1sveny10,f4l1sveny10,f5l1sveny10,f10l1sveny10,f15l1sveny10,f20l1sveny10,f25l1sveny10,f1l1bkeven02,f2l1bkeven02,f3l1bkeven02,f4l1bkeven02,f5l1bkeven02,f10l1bkeven02,f15l1bkeven02,f20l1bkeven02,f25l1bkeven02,f1l1bkeven03,f2l1bkeven03,f3l1bkeven03,f4l1bkeven03,f5l1bkeven03,f10l1bkeven03,f15l1bkeven03,f20l1bkeven03,f25l1bkeven03,f1l1bkeven04,f2l1bkeven04,f3l1bkeven04,f4l1bkeven04,f5l1bkeven04,f10l1bkeven04,f15l1bkeven04,f20l1bkeven04,f25l1bkeven04,f1l1bkeven05,f2l1bkeven05,f3l1bkeven05,f4l1bkeven05,f5l1bkeven05,f10l1bkeven05,f15l1bkeven05,f20l1bkeven05,f25l1bkeven05,f1l1bkeven10,f2l1bkeven10,f3l1bkeven10,f4l1bkeven10,f5l1bkeven10,f10l1bkeven10,f15l1bkeven10,f20l1bkeven10,f25l1bkeven10,f1l1bkeven1f4,f2l1bkeven1f4,f3l1bkeven1f4,f4l1bkeven1f4,f5l1bkeven1f4,f10l1bkeven1f4,f15l1bkeven1f4,f20l1bkeven1f4,f25l1bkeven1f4,f1l1bkeven1f9,f2l1bkeven1f9,f3l1bkeven1f9,f4l1bkeven1f9,f5l1bkeven1f9,f10l1bkeven1f9,f15l1bkeven1f9,f20l1bkeven1f9,f25l1bkeven1f9,f1l1bkeven5f05,f2l1bkeven5f05,f3l1bkeven5f05,f4l1bkeven5f05,f5l1bkeven5f05,f10l1bkeven5f05,f15l1bkeven5f05,f20l1bkeven5f05,f25l1bkeven5f05,f1l1broad,f2l1broad,f3l1broad,f4l1broad,f5l1broad,f10l1broad,f15l1broad,f20l1broad,f25l1broad,f1l1afe,f2l1afe,f3l1afe,f4l1afe,f5l1afe,f10l1afe,f15l1afe,f20l1afe,f25l1afe,f1l1eme,f2l1eme,f3l1eme,f4l1eme,f5l1eme,f10l1eme,f15l1eme,f20l1eme,f25l1eme,f1l1krippner,f2l1krippner,f3l1krippner,f4l1krippner,f5l1krippner,f10l1krippner,f15l1krippner,f20l1krippner,f25l1krippner,f1l1krippnerlong,f2l1krippnerlong,f3l1krippnerlong,f4l1krippnerlong,f5l1krippnerlong,f10l1krippnerlong,f15l1krippnerlong,f20l1krippnerlong,f25l1krippnerlong
16jan1990,7.8899999,8.3100004,,,,,,.0667200019317029,-17.700693,583.11493,7.869870796409,7.938832705866,8.078381723314999,8.15934575687,,,,,,,,,417.8405092826845,468.6491346915615,324.619874637619,,8.3100004,.23000002,.30000019,.26000023,.25,.19000006,.26000023,.35000038,.10000038,.32000065,.10000038,.069999695,.029999733,.029999733,.029999733,.069999695,.029999733,.050000191,.079999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0033400005,.0050100009,.006680001,.010117143,.011262857,.015351428,.012834285,.0049457136,-.0059200013,.68746185,1.1043186,1.9148083,1.9443665,1.3586636,-.40339088,-1.7759132,-.07771492,-.84197044,.11859131,.35247803,.63592529,-1.9839478,-1.6123657,-4.2492676,-2.2021484,-1.7904053,-2.7099609,.098013774,.23203978,.22135139,.2841872,.21559718,.32153633,.37399748,.22213963,.37809795,.12347415,.27688828,.22821677,.26877123,.21503553,.38085946,.46499497,.24817041,.53753287,.11330854,.26002494,.18690681,.17544651,.16872655,.4108147,.45605567,.27304861,.55266529,.074126467,.17871797,.11712112,.1331809,.11497949,.36688584,.39141023,.25056466,.49332386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.36264732,.80384898,.83822423,1.2544508,.82503694,.41153401,1.3438184,1.8215955,1.884213,.50658453,1.1282804,1.1961718,1.7655641,1.1440092,.59150922,.17307563,.79937798,.89874631,.031277739,.05694874,.014163932,.077775225,.090704679,-.0028017231,4.0390811,4.1749263,4.1529365,,,,,,,,,,.10000038,.069999695,.029999733,.029999733,.029999733,.069999695,.029999733,.050000191,.079999924
17jan1990,7.9699998,8.2600002,,,,,,.0683900022080977,-18.377024,582.12689,7.875877021708,7.923062950859,8.068550989475,8.14814805102,,,,,,,,,417.7826983197135,468.5604282665395,324.633190644166,,8.2600002,.1500001,.11000013,.099999905,.039999962,.039999962,.11000013,.19000006,-.019999981,.12000036,-.080000877,-.12000084,-.12000084,-.12000084,.089999199,-.050000191,-.090000153,-.10000038,.099999428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0033400005,.0050100009,.0084471432,.0095928572,.010738571,.013844284,.010412856,.0018671416,-.009250002,-.2594738,.55101585,.58057404,-.0051288605,-1.2869892,-1.5389175,-3.229784,-2.1016045,-2.7035198,-.75415039,-.47070313,-3.0905762,-2.7189941,-3.1268921,-3.4848633,-2.0756836,-2.5984497,-3.9142456,.14003223,.12934384,.19217965,.12358963,.17117363,.22988704,.28104678,.15559517,.27326941,.13764438,.088972859,.12952733,.075791627,.15236627,.21790703,.33452067,.16632907,.38422272,.13688564,.063767545,.052307229,.045587279,.15366292,.21403874,.33632722,.17462003,.42725843,.093393795,.031796947,.047856729,.029655313,.14335273,.19791706,.30547443,.16476345,.4108735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.38339069,.41776595,.83399254,.40457863,.27737781,.059986614,1.0748663,1.4311513,1.2437414,.5329895,.6008808,1.1702732,.54871827,.3796472,.087335654,-.21257451,.2431192,-.019858537,.038987011,-.0037977987,.059813492,.072742954,.04193509,-.0029758506,4.0387893,4.1662173,4.1527781,,,,,,,,,,-.080000877,-.12000084,-.12000084,-.12000084,.089999199,-.050000191,-.090000153,-.10000038,.099999428
18jan1990,8.04,8.2299995,,,,,,.0700600024844924,-17.960167,582.36078,8.009903028446001,8.076477085486999,8.215267372608,8.252739553155999,,,,,,,,,418.2238999727094,469.1821242033125,324.6588616474137,,8.2299995,.03000021,.019999981,-.039999962,-.039999962,-.019999981,.050000668,.11000013,0,.019999981,-.070000648,-.070000648,-.070000648,.13999939,-.020000458,-.010000229,-.050000191,.059999466,.019999504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0033400005,.0067771426,.0079228571,.009068571,.010214285,.012337141,.0079914276,-.0012114303,-.012580002,1.2273464,1.2569046,.67120171,-.61065865,-.36720085,-.9853363,-1.7324467,-1.2068291,-1.7037144,.51733398,-2.1025391,-1.730957,-2.138855,-3.4125977,-2.5849609,-1.324646,-.7467041,-3.5292358,.12333762,.18617342,.11758341,.16516741,.17649926,.20156117,.23709285,.18881413,.26638865,.10474262,.14529708,.091561384,.16813602,.19067344,.22355442,.28569195,.25657061,.37821129,.073598281,.062137965,.055418015,.16349365,.20430046,.20873737,.29629242,.25344741,.36834845,.042994652,.059054434,.04085302,.15455043,.20024377,.18143865,.2777828,.22598338,.33495867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.47557691,.8918035,.46238959,.33518878,.31182235,1.2903355,1.4710343,1.5835364,1.2691118,.68958724,1.2589796,.63742471,.46835363,.43484753,.11333861,.34879014,.48725745,.016100122,-.017113805,.046497487,.059426945,.028619083,.028596044,3.9999962,4.0546446,4.1073699,4.1537724,,,,,,,,,,-.070000648,-.070000648,-.070000648,.13999939,-.020000458,-.010000229,-.050000191,.059999466,.019999504
19jan1990,8,8.1899996,,,,,,.0717300027608871,-17.149677,582.64423,7.999214637748,8.027805568086,8.142149271353,8.191142702712,,,,,,,,,418.2582752257867,469.250015516031,324.6160768389742,,8.1899996,-.050000191,-.11000013,-.11000013,-.090000153,-.11000013,.029999733,-.019999504,-.099999905,-.11000013,-.039999962,-.039999962,.17000008,.010000229,.010000229,0,-.019999504,-.039999962,.020000458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0051071425,.0062528565,.0073985709,.0085442849,.0096899988,.010829997,.0055699991,-.0042900024,-.015910001,.84004784,.25434494,-1.0275154,-.78405762,-.80226898,-1.2827168,-1.9134693,-.81216431,-2.0445633,-2.3364258,-1.9648438,-2.3727417,-3.6464844,-3.7324219,-2.1730957,-1.3605347,-1.6306763,-4.2401123,.052147415,-.016442595,.031141404,.042473253,.10766059,.11354347,.039382029,.056564033,.078953497,-.0081170518,-.061852753,.014721886,.03725931,.10127004,.1469605,.018702082,.093352236,.18458791,-.084578417,-.091298372,.016777264,.057584073,.12132955,.13145941,.0077077341,.096897908,.20854579,-.045537066,-.06373848,.049958929,.095652267,.17704889,.13837627,.02725552,.12684895,.22842067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.45060185,.021187944,-.10601288,-.1293793,-.14494202,1.0113031,1.0230547,.94883686,1.1192178,.63728362,.015728775,-.15334232,-.18684842,-.20072514,-.29048049,-.31026036,-.4270927,-.19906378,.020826481,.033755943,.00294808,.0029250411,-.01651912,4.0082455,4.0925884,4.116477,4.1541414,,,,,,,,,,-.039999962,-.039999962,.17000008,.010000229,.010000229,0,-.019999504,-.039999962,.020000458
22jan1990,7.9899998,8.1899996,,,,,,.0751671450478675,-17.120119,580.02435,8.062050441338,8.068360033861,8.130688953799,8.207202485629001,,,,,,,,,418.6745018235266,469.8194078247899,324.6796881289774,,8.1899996,-.070000172,-.070000172,-.050000191,-.070000172,0,.079999924,-.010000229,-.059999943,-.03000021,0,.21000004,.050000191,.050000191,.050000191,.030000687,.020000458,0,.090000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0045828563,.0057285703,.0068742847,.0080199987,.0085085696,.0069057122,-.00032571596,-.010940002,-.021801431,-.55614471,-1.8380051,-1.5945473,-1.6127586,-2.4720039,-2.4276066,-2.6673717,-2.7017555,-2.2737465,-2.248291,-2.656189,-3.9299316,-4.0158691,-4.2001953,-2.1759033,-2.7106934,-1.9141235,-3.1387939,-.0057542045,.041829795,.053161647,.11834899,.10193335,.11019518,.063000694,.06725242,.065595157,-.013181236,.063393407,.085930824,.14994156,.14877984,.19921112,.11217376,.14202376,.18203111,-.018180268,.089895368,.13070217,.19444765,.19667596,.22690816,.15306744,.17001601,.21620242,-.0021416321,.11155578,.15724911,.23864573,.22881524,.22880584,.16722132,.18844581,.22081159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.013187309,-.14038813,-.16375455,-.17931727,-.59306246,.74521816,.88842058,.91428268,1.5663232,-.052162535,-.22123364,-.25473973,-.26861647,-.85203087,-.70050091,-.51901293,-.49498403,.42593169,.076540753,.045732889,.045709848,.026265688,.0031299666,4.0735264,4.1285882,4.1586709,4.1917114,,,,,,,,,,0,.21000004,.050000191,.050000191,.050000191,.030000687,.020000458,0,.090000153
23jan1990,7.9299998,8.1899996,,,,,,.0763128591435294,-17.705822,580.39594,7.993460433178,8.014624332137,8.123969002756001,8.189001070623,,,,,,,,,418.2450879168156,469.197852979194,324.692617589088,,8.1899996,-.059999943,-.039999962,-.059999943,.010000229,.010000229,.10000038,-.14999962,.070000648,0,.21000004,.050000191,.050000191,.050000191,.039999962,0,.020000458,.050000191,.080000877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0022914282,.0034371424,.0045828563,.0050714272,.0052342839,.0027171415,-.0051714298,-.016037146,-.026645716,-1.8675632,-1.6241055,-1.6423168,-2.5015621,-2.3477573,-3.7202797,-2.0220814,-2.7863369,-1.9998016,-.036315918,-1.3100586,-1.3959961,-1.5803223,-2.2653198,-.21820068,.19354248,-.72601318,-.036315918,-.021006009,-.0096741579,.055513181,.03909754,.037349138,.089810289,-.062047563,.093910769,-.012289904,.022838937,.04537636,.1093871,.10822538,.11208824,.19622374,-.020600824,.26876166,.1006074,.10135568,.14216249,.20590797,.20813628,.23536819,.28060919,.097602114,.37721878,.17626549,.095495999,.14118934,.22258595,.21275546,.23370494,.25822935,.11738376,.36014295,.15265059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.55661476,-.57998115,-.59554386,-1.009289,-.84291685,.089367561,.56714475,.62976217,1.0227723,-.79062593,-.82413203,-.83800876,-1.4214232,-1.1740549,-1.5924884,-.96618611,-.86681777,-.33518463,-.017878402,-.017901441,-.037345603,-.060481325,-.080576949,3.9613059,4.0971508,4.075161,4.1490359,,,,,,,,,,.21000004,.050000191,.050000191,.050000191,.039999962,0,.020000458,.050000191,.080000877
24jan1990,7.9299998,8.3999996,,,,,,.0774585732391895,-18.987682,579.98804,8.041044431875999,8.091198971729,8.232044636203,8.302698482827999,,,,,,,,,418.1178870897823,469.0287818852108,324.6618097273422,,8.3999996,.019999981,0,.070000172,.070000172,.070000172,.1500001,-.059999943,.080000401,.11000013,.050000191,.050000191,.050000191,.039999962,.070000648,.030000687,.020000458,.22000027,.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0022914282,.0034371424,.0039257132,.0040885699,.004251427,.0008199992,-.0077257156,-.018842859,-.029198572,-1.0384026,-1.0566139,-1.9158592,-1.7620544,-1.5337887,-3.2246552,-2.0964756,-2.698391,-1.376091,-1.6816406,-1.7675781,-1.9519043,-2.6369019,-.76586914,.64331055,.12054443,-1.1952515,.084411621,.05891585,.12410319,.10768755,.10593915,.10629741,.15745714,.032005526,.14967978,.09900324,.099112064,.1631228,.16196108,.16582395,.1421154,.25872904,.090537451,.30843109,.23711112,.14888245,.21262792,.21485622,.24208814,.16845147,.29073995,.12903275,.38167113,.28427267,.15939075,.24078737,.23095687,.25190637,.16826174,.27581912,.13510813,.38121819,.27336302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.15056725,-.16612996,-.57987517,-.4135029,-.34459201,.67028773,1.0265727,.83916283,1.5756786,-.20257719,-.21645392,-.79986835,-.55249995,-.46138263,-.76129282,-.30559909,-.56857681,.45389682,-.030830901,-.050275061,-.073410787,-.093506403,-.075718805,3.9660463,4.0934744,4.0800352,4.1582241,,,,,,,,,,.050000191,.050000191,.050000191,.039999962,.070000648,.030000687,.020000458,.22000027,.10000038
25jan1990,7.9499998,8.2399998,,,,,,.0786042873348496,-18.744225,578.71429,8.052376283121999,8.113736394137,8.272851445309,8.348391817927,,,,,,,,,418.0945206730497,468.9952757921898,324.6617866885183,,8.2399998,0,.070000172,.070000172,.070000172,.090000629,.1500001,.039999962,.059999943,.1500001,-.15999985,-.15999985,-.17000008,-.13999939,-.14999962,-.18999958,-.079999924,-.11999989,-.099999428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0022914282,.002779999,.0029428559,.0031057128,.0032685697,-.0010771432,-.010280001,-.021648573,-.031751428,.22524643,-.63399887,-.48019409,-.25192833,-.37467766,-1.121788,-.59617043,-1.0930557,1.0167446,-1.3596802,-1.5440063,-2.2290039,-.35797119,-.44610596,.81420898,1.3921509,-1.3903809,.74810791,.076519191,.060103547,.058355149,.05871341,.036393762,.071925439,.023646729,.10122125,.12800342,.086548157,.08538644,.089249305,.065540753,.055418398,.11755594,.088434599,.21007527,.24876107,.10455229,.1067806,.13401252,.060375839,.045243729,.13279876,.089953765,.2048548,.25318211,.12708996,.11725946,.13820894,.054564327,.02688822,.12323236,.071432956,.18040825,.22491707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.038929135,-.45267433,-.28630209,-.21739119,.95514673,1.1358455,1.2483476,.93392295,3.0763345,-.047382824,-.63079727,-.38342887,-.29231155,-.35501501,-.11956348,.018903822,-.45225349,1.1973876,-.019467201,-.042602923,-.062698543,-.044910941,3.9713771,4.0260253,4.0787506,4.1251531,7.4020114,,,,,,,,,,-.15999985,-.15999985,-.17000008,-.13999939,-.14999962,-.18999958,-.079999924,-.11999989,-.099999428
26jan1990,7.9299998,8.2399998,,,,,,.0797500014305115,-18.762436,578.62836,8.117563622418,8.177747130346001,8.336596926906999,8.429788438167,,,,,,,,,418.0789579568462,468.9813990617873,324.6423425265378,,8.2399998,.050000191,.050000191,.050000191,.070000648,.11999989,.070000648,-.009999752,-.019999981,.070000648,0,-.010000229,.020000458,.010000229,-.010000229,-.029999733,-.050000191,.010000229,.030000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0016342849,.0017971417,.0019599986,.0021228555,.0022857126,-.0029742855,-.012834287,-.024454286,-.034304287,-.87745667,-.72365189,-.49538612,-.61813545,-.49865913,-1.1294117,-.028106689,-1.2605057,.95803452,-.27026367,-.95526123,.91577148,.82763672,1.4733887,2.2859497,2.0158081,-.59362793,2.8598022,.048771698,.047023296,.047381558,.025061909,.071070209,-.0030912266,.014090777,.036480241,.085723206,.062849022,.06671188,.043003332,.032880977,.10970119,-.018557226,.056092925,.1473286,.18142846,.065973788,.093205705,.019569028,.0044369195,.073875338,-.04987634,.039313838,.15096171,.18085957,.07156612,.092515603,.0088709937,-.018805115,.042724002,-.068396747,.031196689,.13276841,.13146509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.42930791,-.26293567,-.19402477,.97851312,1.1406823,1.152434,1.0782162,1.248597,3.3645132,-.59729117,-.34992278,-.25880545,-.32150891,-.10363208,-.12341195,-.2402443,-.012215362,1.6068181,-.042579882,-.062675506,-.0448879,3.9714003,4.0053205,4.089663,4.1135521,4.1512165,7.411047,,,,,,,,,,0,-.010000229,.020000458,.010000229,-.010000229,-.029999733,-.050000191,.010000229,.030000687
29jan1990,8,8.2399998,,,,,,.0802385721887862,-19.621681,578.44403,8.101147979983001,8.176585413317,8.338825231988,8.419957939741,,,,,,,,,417.6652127739583,468.3979846256253,324.6192068055118,,8.2399998,.070000172,.070000172,.090000629,.13999987,.1500001,.059999943,.010000229,.039999962,.16000032,-.010000229,.020000458,.010000229,-.010000229,-.019999504,-.029999733,-.050000191,.039999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00065142766,.00081428461,.00097714155,.0011399984,-.0011142865,-.0083457148,-.018960001,-.029821429,-.037828572,-.70544052,-.47717476,-.59992409,-.48044777,-.81484795,-1.0546131,-1.0889969,-.66098785,.38794136,-.86932373,1.001709,.91357422,1.5593262,1.8399658,1.3051758,2.1017456,.8770752,2.4078979,-.018164042,-.017805781,-.04012543,.0058828713,-.0081538046,-.055348292,-.051096562,-.052753828,.073338076,.0027011458,-.021007404,-.031129761,.045690451,.049269564,-.037767809,-.0079178112,.032089554,.16707073,.029460222,-.044176452,-.059308562,.010129859,.032460507,-.041380219,-.024431644,.021754768,.2075635,.011118983,-.072525628,-.10020173,-.038672615,-.0098398933,-.071424417,-.050199933,-.017834144,.1590264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.24737296,-.17846206,.99407583,1.1562451,.92453545,1.0677378,1.0935999,1.7456404,3.1099095,-.33604607,-.24492872,-.30763218,-.089755349,-.43188444,-.25039646,-.22636756,.69454819,1.2442427,-.043231342,-.02544374,3.9908445,4.0247645,4.0472608,4.1023226,4.1324053,4.1654458,7.4050136,,,,,,,,,,-.010000229,.020000458,.010000229,-.010000229,-.019999504,-.029999733,-.050000191,.039999962,0
30jan1990,8,8.2299995,,,,,,.0804014291082109,-19.467876,577.75903,8.099399580083,8.180448276061,8.366057149105,8.440907421178,,,,,,,,,417.8315850048422,468.6453530033554,324.5991111836655,,8.2299995,0,.020000458,.069999695,.079999924,.090000153,-.15999985,.06000042,-.010000229,.17000008,.020000458,.010000229,-.010000229,-.019999504,-.050000191,-.029999733,0,.030000687,-.029999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00032571383,.00048857077,.00065142766,-.0016028573,-.0023542854,-.010242857,-.021108571,-.031717144,-.039110001,.38207054,.25932121,.37879753,.044397354,-1.2187176,.47948074,-.28477478,.50176048,1.0459328,1.1860352,1.0979004,1.7436523,2.024292,1.3621216,1.7738647,.85430908,1.5440063,3.8398438,-.0013901381,-.023709787,.022298515,.008261838,.050712749,-.1011451,.054813232,-.051387444,.095394917,-.019845687,-.029968044,.046852168,.050431281,.08799836,-.1288262,.16053627,-.0076179742,.17185432,-.046404757,-.061536867,.0079015531,.0302322,.0724729,-.11053416,.16908251,-.031870786,.17494847,-.062695131,-.090371236,-.028842118,-9.3945600e-06,.045473877,-.095371701,.1473875,-.060104866,.11375378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.23528312,1.4078211,1.5699903,1.3382807,1.0986567,1.5764338,1.6390512,2.0320613,3.4163947,.33848572,.27578226,.49365908,.15153001,-.17106524,.45523712,.55460542,1.0862385,1.6463337,-.0023080185,4.0139799,4.0479002,4.0703964,4.0217872,4.1576324,4.1356425,4.209517,7.4913974,,,,,,,,,,.020000458,.010000229,-.010000229,-.019999504,-.050000191,-.029999733,0,.030000687,-.029999733
31jan1990,8,8.2600002,,,,,,.0805642860276359,-19.239611,579.63007,8.099757841879001,8.156739726595999,8.292420473822,8.357262811256,,,,,,,,,417.9004958970276,468.7364703474721,324.6168987870328,,8.2600002,.020000458,.069999695,.079999924,.090000153,.079999924,-.13000011,.010000229,.039999962,.18000031,.020000458,0,-.0099992752,-.039999962,-.0099992752,-.019999504,.18000031,.06000042,.17000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00032571383,.00048857077,-.0017657141,-.0025171426,-.0032685709,-.011814286,-.022931429,-.033287141,-.040065713,.10551643,.22499275,-.10940742,-1.3725224,-1.4626007,-.33442116,-.93633652,.38596344,1.4000626,1.7828979,2.4286499,2.7092896,2.0471191,3.2802124,2.7574463,1.4416504,2.7213135,4.234436,-.021961387,.024046915,.010010238,.052461147,.051517989,-.073933624,.043740634,-.006935908,.088302165,-.033830907,.042989306,.046568416,.084135495,.092905097,-.075286493,.14260715,.071287185,.15303074,-.088768788,-.019330364,.0030002831,.04524098,.048651796,-.11305539,.13958299,.042184521,.13199008,-.11132072,-.049791601,-.020958876,.024524398,.023912767,-.11679821,.12931184,.021456672,.076043934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2414488,1.403618,1.1719084,.93228436,1.0837907,1.4400756,1.2526658,1.9891815,3.5121207,.028413871,.24629071,-.095838368,-.41843361,-.20879282,.24690089,-.01607685,1.0063968,1.7609544,4.0340757,4.067996,4.0904918,4.0418825,4.0595527,4.1869807,4.1735415,4.2517304,7.5436239,,,,,,,,,,.020000458,0,-.0099992752,-.039999962,-.0099992752,-.019999504,.18000031,.06000042,.17000008
